,id,Name,Year,Rating,tags
4786,4786,Katyn,2007,7,"andrzej wajda andrzej chyra maja ostaszewska artur zmijewski danuta stenka drama, history, war an examin of the soviet slaughter of thousand of polish offic and citizen in the katyn forest in 1940."
4787,4787,Crossing Delancey,1988,6.9,"joan micklin silver ami irv peter riegert reizl bozyk jeroen krabbé comedy, romanc a manhattan singl meet a man through her jewish grandmother' matchmaker."
4788,4788,Zama,2017,6.7,"lucrecia martel daniel giménez cacho lola dueña matheu nachtergael juan minujín drama, histori base on the novel by antonio di benedetto written in 1956, on don diego de zama, a spanish offic of the seventeenth centuri settl in asunción, who await hi transfer to bueno aires."
4789,4789,Cloak and Dagger,1946,6.6,"fritz lang gari cooper robert alda lilli palmer vladimir sokoloff adventure, film-noir, romanc in ww2, the alli race against time to persuad two nuclear scientist work for the german to switch sides."
4790,4790,Magnum Force,1973,7.2,"ted post clint eastwood hal holbrook mitchel ryan david soul action, crime, mysteri inspector ""dirty"" harri callahan pursu a conspiraci of vigilant cops, who are not abov go beyond the law to kill san francisco' undesirables."
4791,4791,Duma,2005,7.2,"carrol ballard alex michaeleto campbel scott hope davi mari makhatho adventure, drama, famili an orphan cheetah becom the best friend and pet of a young boy live in south africa."
4792,4792,Cluny Brown,1946,7.4,"ernst lubitsch charl boyer jennif jone peter lawford helen walker comedy, romance, war a free-spirit parlor maid and a czech refuge surpris an english villag with their unconvent ways."
4793,4793,I'm No Longer Here,2019,7.3,"fernando fria juan daniel garcía treviño emili may jampel xuem angelina chen jonathan espinoza drama in monterrey, mexico, a young street gang spend their day danc to slowed-down cumbia and attend parties. after a mix-up with a local cartel, their leader is forc to migrat to the u.s. but quickli long to return home."
4794,4794,Keeper of the Flame,1942,6.7,"georg cukor spencer traci katharin hepburn richard whorf margaret wycherli drama, mysteri journalist steve o'malley (spencer tracy) want to write a biographi of a nation hero who die when hi car ran off a bridge. steve receiv conflict report and tale that make him question what the truth about the hero is."
4795,4795,The Last Duel,2021,7.4,"ridley scott matt damon adam driver jodi comer harriet walter action, drama, histori the knight jean de carroug must settl the disput over hi wife marguerit by challeng hi former friend to a duel to the death."
4796,4796,Fast Times at Ridgemont High,1982,7.1,"ami heckerl sean penn jennif jason leigh judg reinhold robert romanu comedy, drama a group of southern california high school student are enjoy their most import subjects: sex, drug and rock n' roll."
4797,4797,The Champ,1979,6.8,"franco zeffirelli jon voight fay dunaway ricki schroder jack warden drama, sport billi flynn is an ex-champion boxer who wa ko'd by booz and gambling. when the wealthy, estrang mother of hi young son begin tri to lure the boy away from him, flynn must return to the ring to provid for hi child."
4798,4798,Jin-Roh: The Wolf Brigade,1999,7.3,"kenji kamiyama hiroyuki okiura michael dobson yoshikazu fujiki sumi mutoh moneca stori animation, action, drama a traumat member of an elit para-militari polic forc fall for the sister of a femal terrorist courier who die in front of him on duty."
4799,4799,The Lost Daughter,2021,6.7,maggi gyllenha olivia colman jessi buckley dakota johnson ed harri drama a woman' beach vacat take a dark turn when she begin to confront the troubl of her past.
4800,4800,Get Real,1998,7.5,"simon shore ben silverston brad gorton charlott brittain staci hart comedy, drama, romanc a tenderli romant coming-of-ag stori as two boy in a british school fall in love."
4801,4801,Luca,2021,7.4,"enrico casarosa jacob tremblay jack dylan grazer emma berman saverio raimondo animation, adventure, comedi on the italian riviera, an unlik but strong friendship grow between a human be and a sea monster disguis as a human."
4802,4802,Postcards from the Edge,1990,6.7,"mike nichol meryl streep shirley maclain denni quaid gene hackman comedy, drama a substance-addict actress tri to look on the bright side even as she is forc to move back in with her mother to avoid unemployment."
4803,4803,The Haunted Palace,1963,6.7,roger corman vincent price debra paget lon chaney jr. frank maxwel horror charl dexter ward arriv at a small villag to visit the hous he inherit from hi ancestor who die there 100 year ago.
4804,4804,A Little Romance,1979,7.4,"georg roy hill laurenc olivi dian lane theloni bernard arthur hill adventure, comedy, romanc an american teenag live in pari meet and fall in love with a local."
4805,4805,My New Partner,1984,7.2,"claud zidi philipp noiret thierri lhermitt régine grace de capitani comedy, crime a moder corrupt veteran policeman teach the art of bribe to hi young partner. the rooki turn out to be an extrem capabl student, and soon overtak the teacher."
4806,4806,Little England,2013,7.8,"pant voulgari penelop tsilika sofia kokkali aneza papadopoul andrea konstantin drama, romanc an epic tale of lost love and a beauti stori of the love between sisters, set in the greek island of andro at the begin of the 20th century."
4807,4807,Presumed Innocent,1990,6.9,"alan j. pakula harrison ford raul julia greta scacchi brian dennehi mystery, thriller as a lawyer investig the murder of a colleague, he find himself more connect to the crime than anyon else."
4808,4808,Clash,2016,7.4,"moham diab nilli karim hani adel muhammad el-sebai muhammad el-suwisi drama, thriller, war set entir in an 8m polic truck, a number of detaine from differ polit and social background are brought togeth by fate, dure the turmoil that follow the oust of former presid morsi from power."
4809,4809,Masquerade,2012,7.8,"chang-min choo lee byung-hun ryu seung-ryong han hyo-joo kim in-kwon drama, histori a look-alik common is secretli hire to take the place of a poison king to save hi countri from fall into chaos."
4810,4810,Altered States,1980,6.9,"ken russel william hurt blair brown bob balaban charl haid horror, sci-fi, thriller a psycho-physiologist experi with drug and a sensory-depriv tank and ha vision he believ are genet memories."
4811,4811,Crip Camp,2020,7.7,"jame lebrecht nicol newnham jame lebrecht lionel je'woodyard joseph o'conor ann cupolo freeman documentary, histori down the road from woodstock, a revolut blossom at a ramshackl summer camp for teenag with disabilities, transform their live and ignit a landmark movement."
4812,4812,Herod's Law,1999,7.8,"lui estrada damián alcázar pedro armendáriz jr. delia casanova juan carlo colombo comedy, crime, drama a naiv man appoint as an act mayor of a small town turn into a corrupt politician capabl of anyth to stay in power."
4813,4813,Days of Glory,2006,7,"rachid bouchareb sami naceri roschdi zem sami bouajila jamel debbouz action, drama, war dure world war ii, four north african men enlist in the french armi to liber that countri from german oppression, and to fight french discrimination."
4814,4814,Love Jones,1997,7.3,"theodor witcher larenz tate nia long isaiah washington lisa nicol carson drama, romanc dariu lovehal is a young black poet in chicago who start date nina mosley, a beauti and talent photographer. while tri to figur out if they'v got a ""love thing"" or are just ""... <a href=""/title/tt0119572/plotsummary"">se full summary</a> »"
4815,4815,Thank You for Smoking,2005,7.5,"jason reitman aaron eckhart cameron bright maria bello joan lunden comedy, drama satir comedi follow the machin of big tobacco' chief spokesman, nick naylor, who spin on behalf of cigarett while tri to remain a role model for hi 12-year old son."
4816,4816,Me and Earl and the Dying Girl,2015,7.7,"alfonso gomez-rejon thoma mann rj cyler olivia cook nick offerman comedy, drama, romanc high schooler greg, who spend most of hi time make parodi of classic movi with hi co-work earl, find hi outlook forev alter after befriend a classmat who ha just been diagnos with cancer."
4817,4817,Sweet Charity,1969,6.9,"bob foss shirley maclain john mcmartin ricardo montalban sammi davi jr. comedy, drama, music taxi dancer chariti continu to have faith despit endless disappoint at it hands, and hope that she will final meet the man to romanc her away from her sleazi life. maybe, just maybe, handsom oscar will be the one to do it."
4818,4818,Like Someone in Love,2012,7,"abba kiarostami banafsheh modaressi rin takanashi tadashi okuno ryô kase denden drama in tokyo, a young sex worker develop an unexpect connect with a widow over a period of two days."
4819,4819,The Sunset Limited,2011 TV Movie,7.3,"tommi lee jone samuel l. jackson tommi lee jone drama through a chanc encounter, two men of oppos ideolog deliber spiritual, philosophical, and profound matter in a new york citi apartment."
4820,4820,This Film Is Not Yet Rated,2006,7.4,"kirbi dick kirbi dick kimberli peirc darren aronofski atom egoyan documentari <a href=""/name/nm0225269"">kirbi dick</a>' exposé about the american movi rate board."
4821,4821,The Reader,2008,7.6,"stephen daldri kate winslet ralph fienn bruno ganz jeanett hain drama, mystery, romanc post-wwii germany: nearli a decad after hi affair with an older woman came to a mysteri end, law student michael berg re-encount hi former lover as she defend herself in a war-crim trial."
4822,4822,Muriel's Wedding,1994,7.2,"p.j. hogan toni collett rachel griffith bill hunter sophi lee comedy, drama a young social outcast in australia steal money from her parent to financ a vacat where she hope to find happiness, and perhap love."
4823,4823,Killer Bean Forever,2008,6.6,"jeff lew vega j. jenkin bryan session matthew tyler david guilmett animation, action, adventur killer bean is sent on a mission in beantown, but when he attack one of the warehous own by the mafia boss, cappuccino, he get the attent of detect cromwell, a bean who' tri to put cappuccino, and possibl killer bean, behind bars."
4824,4824,House of Sand and Fog,2003,7.5,"vadim perelman jennif connelli ben kingsley ron eldard franc fisher crime, drama an abandon wife is evict from her hous and start a tragic conflict with her house' new owners."
4825,4825,Flirting with Disaster,1996,6.7,"david o. russel ben stiller patricia arquett téa leoni mari tyler moor comedi a young man, hi wife, and hi incompet case worker travel across countri to find hi birth parents."
4826,4826,The Carabineers,1963,6.7,"jean-luc godard patric moullet marino masé genevièv galéa catherin ribeiro comedy, drama, war dure a war in an imaginari country, unscrupul soldier recruit poor farmer with promis of an easi and happi life. two of these farmer write to their wive of their exploits."
4827,4827,Beautiful City,2004,7.6,"asghar farhadi faramarz gharibian taraneh alidoosti babak ansari ahoo kheradmand drama, romanc in islam iran, how much is a woman worth in comparison with a man, and who pay the difference? thi film is tale of vengeance, labyrinthin judici procedur &amp; the concept of ""blood money."""
4828,4828,Creed III,2023,6.7,"michael b. jordan michael b. jordan tessa thompson jonathan major wood harri action, drama, sport adoni ha been thrive in both hi career and famili life, but when a childhood friend and former box prodigi resurfaces, the face-off is more than just a fight."
4829,4829,The Hateful Eight,2015,7.8,"quentin tarantino samuel l. jackson kurt russel jennif jason leigh walton goggin crime, drama, mysteri in the dead of a wyom winter, a bounti hunter and hi prison find shelter in a cabin current inhabit by a collect of nefari characters."
4830,4830,Shotgun Stories,2007,7.1,"jeff nichol michael shannon dougla ligon barlow jacob michael abbott jr. drama, thriller set in arkansas, thi poetic and power film direct by jeff nichol (mud, take shelter) track a blood feud that erupt when two set of half-broth come to blow at their father' funeral."
4831,4831,White Sun of the Desert,1970,7.7,"vladimir motyl anatoliy kuznetsov pavel luspekayev spartak mishulin kakhi kavsadz action, adventure, comedi at the end of the russian civil war, red armi soldier fyodor sukhov is order to guard the harem of a caspian sea guerrilla leader."
4832,4832,The Dish,2000,7.2,"rob sitch sam neill billi mitchel roz hammond christopher-robin street comedy, drama, histori a remot australian community, popul by quirki characters, play a key role in the first apollo moon landing."
4833,4833,On Her Majesty's Secret Service,1969,6.7,"peter r. hunt georg lazenbi diana rigg telli savala gabriel ferzetti action, adventure, thriller british agent jame bond goe undercov to pursu the villain ernst stavro blofeld, who is plan to hold the world to ransom."
4834,4834,Hustle,1975,6.2,"robert aldrich burt reynold catherin deneuv ben johnson paul winfield crime, drama, mysteri at the instig of a griev father, a lo angel cop investig the suspici circumst of a girl' appar suicide."
4835,4835,Ghost in the Shell 2: Innocence,I 2004,7.4,"naoko kusumi mizuho nishikubo mamoru oshii akio ôtsuka atsuko tanaka tamio ôki kôichi yamadera animation, drama, mysteri in the year 2032, batô, a cyborg detect for the anti-terrorist unit public secur section 9, investig the case of a femal robot--on creat sole for sexual pleasure--who slaughter her owner."
4836,4836,Showing Up,2022,6.3,"kelli reichardt michel william hong chau andré 3000 todd-o-phon todd comedy, drama a sculptor prepar to open a new show tri to work amidst the daili drama of famili and friends."
4837,4837,Shut Up and Play the Hits,2012,7.3,"will lovelac dylan southern jame murphi chuck klosterman keith wood nanci whang documentary, music on april 2nd 2011, <a href=""/name/nm1912399"">lcd soundsystem</a> play it final show at madison squar garden. document thi onc in a life time perform and an intim portrait of jame murphi as he navig the lead-up to the show, the day after, and the person and profession ramif of hi decision."
4838,4838,Berlin Express,1948,6.8,"jacqu tourneur merl oberon robert ryan charl korvin paul luka crime, drama, film-noir a multin group of train passeng becom involv in a post-world war ii nazi assassin plot."
4839,4839,Zero Day,2002,7.2,ben coccio cal robertson andr keuck serataren adragna melissa bank drama two troubl adolesc chronicl the event that ultim lead up to a terrifi assault on their school.
4840,4840,What Time Is It There?,2001,7.3,"tsai ming-liang kang-sheng lee shiang-chyi chen lu yi-ch miao tien drama, romanc a watch salesman meet a young woman soon leav for pari and becom infatuated, so he begin to chang all the clock in taipei to pari time."
4841,4841,Junior Bonner,1972,6.7,"sam peckinpah steve mcqueen robert preston ida lupino ben johnson drama, western ace bonner return to arizona sever year after he abandon hi family, junior bonner is a wild young man. against the typic rodeo championship, famili drama erupts."
4842,4842,Tucker: The Man and His Dream,1988,6.9,"franci ford coppola jeff bridg joan allen martin landau freder forrest biography, comedy, drama the stori of preston tucker, the maverick car design and hi ill-fat challeng to the auto industri with hi revolutionari car concept."
4843,4843,The Treasure of the Silver Lake,1962,6.8,"harald reinl pierr brice lex barker herbert lom götz georg adventure, drama, western in their first cinemat adventure, apach chief winnet and mountain man old shatterhand pursu a gang of murder outlaw who will stop at noth to find the legendari treasur of silver lake."
4844,4844,The Unknown Soldier,2017,7.7,"aku louhimi eero aho johann holopainen jussi vatanen aku hirviniemi drama, war a film adapt of väinö linna' best sell novel the unknown soldier (1954) and the novel' unedit manuscript version, sotaromaani."
4845,4845,Buck and the Preacher,1972,6.6,"sidney poitier joseph sargent sidney poitier harri belafont rubi dee cameron mitchel adventure, drama, western a wagon master and a con-man preacher help freed slave dog by cheap-labor agent out west."
4846,4846,Four Lions,2010,7.3,"christoph morri will adamsdal riz ahm adeel akhtar kayvan novak comedy, crime, drama four incompet british terrorist set out to train for and commit an act of terror."
4847,4847,Whirlpool,1950,6.7,"otto preming gene tierney richard cont josé ferrer charl bickford crime, drama, film-noir a woman suffer from kleptomania is hypnot in an attempt to cure her. soon afterwards, she' found at the scene of a murder with no memori of how she got there, and seemingli no way to prove her innocence."
4848,4848,Kikujiro,1999,7.7,"takeshi kitano takeshi kitano yusuk sekiguchi kayoko kishimoto the great gidayû drama, comedi a young, naiv boy set out alon on the road to find hi wayward mother. soon he find an unlik protector in a crotcheti man and the two have a seri of unexpect adventur along the way."
4849,4849,Les Biches,1968,6.9,claud chabrol jean-loui trintign jacquelin sassard stéphane audran nane germon drama architect paul thoma insinu himself into the relationship of two bisexu women live in a st. tropez villa with tragic consequences.
4850,4850,Fences,2016,7.2,"denzel washington denzel washington viola davi stephen mckinley henderson jovan adepo drama a working-class african-american father tri to rais hi famili in the 1950s, while come to term with the event of hi life."
4851,4851,The House on Telegraph Hill,1951,6.9,"robert wise richard basehart valentina cortes william lundigan fay baker crime, drama, film-noir concentr camp survivor victoria kowelska find herself involv in mystery, greed, and murder after she assum the ident of a dead friend in order to gain passag to america."
4852,4852,A Better Tomorrow II,1987,7.2,"john woo lesli cheung chow yun-fat lung ti dean shek action, crime, drama a restauranteur team up with a polic offic and hi ex-con brother to aveng the death of a friend' daughter."
4853,4853,A Twelve-Year Night,2018,7.5,"álvaro brechner antonio de la torr chino darín alfonso tort césar troncoso adventure, biography, crime 1973. uruguay is govern by a militari dictatorship. one autumn night, three tupamaro prison are taken from their jail cell in a secret militari operation. the order is precise: ""a we can't kill them, let' drive them mad."""
4854,4854,Taboo,1999,6.8,"nagisa ôshima takeshi kitano ryûhei matsuda shinji takeda tadanobu asano drama, history, thriller the new member of a samurai militia unit caus disrupt as sever of hi colleagu fall in love with him, threaten to disturb the rigid code of their squad."
4855,4855,Dead & Buried,1981,6.5,"gari sherman jame farentino melodi anderson jack albertson denni redfield horror, mysteri sheriff dan gilli investig eeri death in a sleepi coastal town."
4856,4856,The Flying Deuces,1939,6.7,"a. edward sutherland stan laurel oliv hardi jean parker reginald gardin comedy, family, war olli ha fallen in love with the innkeeper' daughter in paris. the onli problem - she' veri much in love with her husband. to forget her he join the foreign legion with stan. bad idea."
4857,4857,Asterix in Britain,1986,7.1,"pino van lamsweerd roger carel pierr tornad graham bushnel pierr mondi animation, adventure, comedi asterix, hi first-cousin-once-remov anticlimax and obelix travel to britain with a barrel of getafix' magic potion that will allow anticlimax' villag to repel the invad romans."
4858,4858,Dragons Forever,1988,7.1,"sammo kam-bo hung corey yuen jacki chan sammo kam-bo hung biao yuen paulin yeung action, comedy, romanc three success hong kong lawyer are hire by a chemic compani of question ethic and must eventu make a difficult decis when their employer' motiv becom clear."
4859,4859,Kona fer í stríð,2018,7.4,"benedikt erlingsson halldóra geirharðsdóttir jóhann sigurðarson juan camilo román estrada jörundur ragnarsson adventure, comedy, drama halla becom a determin environment activist, but thi threaten a long-held hope of hers."
4860,4860,Ulee's Gold,1997,7,"victor nunez peter fonda patricia richardson christin dunford tom wood drama a reclus beekeep slowli pull hi dysfunct famili back together, but not without have to fight hi son' previou dastardli cohorts."
4861,4861,Transit,I 2018,6.9,"christian petzold franz rogowski paula beer godehard gies lilien batman drama, sci-fi a man attempt to escap occupi franc fall in love with the wife of a dead author whose ident he ha assumed."
4862,4862,Citizen X,1995 TV Movie,7.5,"chri gerolmo stephen rea donald sutherland max von sydow jeffrey demunn biography, crime, drama dure the 1980s, soviet author hunt for a serial killer who pick hi victim in railway station and commut train and lure them into the woods."
4863,4863,Never Look Away,2018,7.7,"florian henckel von donnersmarck tom schill sebastian koch paula beer saskia rosendahl biography, drama, romanc german artist kurt barnert ha escap east germani and now live in west germany, but is torment by hi childhood under the nazi and the gdr-regime."
4864,4864,Hooper,1978,6.4,"hal needham burt reynold jan-michael vincent salli field brian keith action, comedi age hollywood stuntman sonni hooper want to prove that he' still got what it take to be a great profession in thi risky, under-recogn line of work."
4865,4865,Bes Vakit,2006,7.3,"reha erdem ozen ozkan ali bey kayali elit iscan bülent emin yarar drama the pain of grow up, as seen by three turkish youths: ömer, the son of the local imam, who wish the death of hi father; hi best friend, yakup, who' enamor with the villag ... <a href=""/title/tt0855729/plotsummary"">se full summary</a> »"
4866,4866,Cars of the Revolution,2008,8,"tolga örnek taner birsel ali düsenkalkar halit ergenç sait genay drama in the year of militari coup, turkey wa unabl to produc it own cars. but pasha believ that turkish peopl can produc their own car so he order 2 cars. gunduz and engin with him must produc 2 car in onli 130 days."
4867,4867,The Aerial,2007,7.3,"esteban sapir alejandro urdapilleta valeria bertuccelli julieta cardinali rafael ferro drama, fantasy, sci-fi thi near-sil black and white film from argentina tell the stori of a citi that ha lost it voice, stolen by mr. tv, and the attempt of a small famili to win the voic back. similar in design to earli german expressionist films."
4868,4868,Ödipussi,1988,7.4,"vicco von bülow vicco von bülow katharina brauren evelyn hamann edda seippel comedy, romanc gray-hair furnitur retail paul winkelmann still ha hi dinner cook and hi laundri done by hi mother. he spend hi even play scrabbl with mama' friend and discuss the... <a href=""/title/tt0094407/plotsummary"">se full summary</a> »"
4869,4869,Bittersweet,2010,8,"khale marei ahm helmi edward aimi samir ghanem lotfi labib comedy, drama a 30-year-old egyptian goe back to egypt after live in america for 20 years, but he ha a hard time cope with the difference, especi after he lose hi ident and all hi money and becom stuck in egypt."
4870,4870,Love on Delivery,1994,6.8,"lik-chi lee stephen chow christi chung man-tat ng philip chan action, comedy, romanc to prove himself to a love interest, a deliveri boy learn dubiou kung fu from an age charlatan so he can challeng hi archriv to a fight."
4871,4871,Saint Frances,2019,7.1,"alex thompson kelli o'sullivan ramona edith william charin alvarez lili mojekwu comedy, drama after an accident pregnanc turn abortion, a deadbeat nanni find an unlik friendship with the six-year old she' charg with protecting."
4872,4872,The Pink Panther,1963,7,"blake edward david niven peter seller robert wagner capucin comedy, crime, romanc the bumbl inspector clouseau travel to rome to catch a notori jewel thief known as ""the phantom"" befor he conduct hi most dare heist yet: a princess' priceless diamond with one slight imperfection, known as ""the pink panther""."
4873,4873,Where the Green Ants Dream,1984,7,werner herzog bruce spenc wandjuk marika roy marika ray barrett drama a geologist employ by an australian mine compani find himself disput the right of some aborigin who believ their land to be sacred.
4874,4874,Hidden Agenda,1990,6.9,"ken loach franc mcdormand mauric roëv robert patterson bernard bloch drama, thriller when an american human right lawyer is assassin in belfast, it remain for the man' girlfriend, as well as a tough, no nonsense, polic detect to find the truth."
4875,4875,"The Same Love, the Same Rain",1999,7.2,"juan josé campanella ricardo darín soledad villamil ulis dumont eduardo blanco comedy, drama, romanc the fascin love stori between jorg and laura from 1980 to 1999, within a context in which argentin polit and histori transit between the dictatorship, the falkland war and the nascent democracy."
4876,4876,Fight Back to School,1991,7.1,"gordon chan stephen chow sharla cheung man-tat ng roy cheung action, comedy, crime a swat team leader is forc by hi captain to go undercov as a high school student to retriev the captain' person gun which wa stolen dure a school field trip to the polic station."
4877,4877,The Canterbury Tales,1972,6.4,"pier paolo pasolini hugh griffith laura betti ninetto davoli franco citti comedy, drama, histori pasolini' artistic, sometim violent, alway vividli cinemat retel of some of chaucer' most erot tales."
4878,4878,A Touch of Class,1973,6.5,"melvin frank georg segal glenda jackson paul sorvino k callan comedy, romanc romant comedi about a pair of clandestin lover in a london-spain tryst."
4879,4879,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001,7,"shûsuke kaneko chiharu niiyama ryûdô uzaki masahiro kobayashi shirô sano action, adventure, drama a reporter, notori for work on pseudo-documentaries, must uncov the legend of the three guardian monster who must rise to defend japan from the veng spirit within godzilla."
4880,4880,Starship Troopers,1997,7.3,"paul verhoeven casper van dien denis richard dina meyer jake busey action, adventure, sci-fi humans, in a fascist militarist future, wage war with giant alien bugs."
4881,4881,Peter's Friends,1992,7,"kenneth branagh hugh lauri stephen fri emma thompson kenneth branagh comedy, drama, romanc six former colleg friends, with two new friends, gather for a new year' eve weekend reunion at a larg english countrysid manor after ten year to reminisc about the good time now long gone."
4882,4882,The Hidden,1987,7,"jack sholder kyle maclachlan michael nouri claudia christian clarenc felder horror, sci-fi, thriller a cop and an fbi agent race for answer after law abid peopl suddenli becom violent criminals."
4883,4883,A Bug's Life,1998,7.2,"john lasset andrew stanton kevin spacey david foley julia louis-dreyfu hayden panettier animation, adventure, comedi a misfit ant, look for ""warriors"" to save hi coloni from greedi grasshoppers, recruit a group of bug that turn out to be an inept circu troupe."
4884,4884,Croupier,1998,7,"mike hodg clive owen nick rede nichola ball alexand morton crime, drama an aspir writer is hire as a croupier at a casino, where he realiz that hi life as a croupier would make a great novel."
4885,4885,Black Robe,1991,7.1,"bruce beresford lothair bluteau aden young sandrin holt august schellenberg adventure, drama, war in the 17th century, a jesuit missionari nicknam black robe by the nativ and hi small parti of companion tri reach the huron tribe in canada all while face mistrust, iroquoi war parti and harsh winter conditions."
4886,4886,La Vie En Rose,2007,7.6,"olivi dahan marion cotillard sylvi testud pascal greggori emmanuel seigner biography, drama, music biopic of the icon french singer <a href=""/name/nm0681191"">édith piaf</a>. rais by her grandmoth in a brothel, she wa discov while sing on a street corner at the age of 19. despit her success, piaf' life wa fill with tragedy."
4887,4887,Sleepless in Seattle,1993,6.8,"nora ephron tom hank meg ryan ross maling rita wilson comedy, drama, romanc a recent widow man' son call a radio talk-show in an attempt to find hi father a partner."
4888,4888,The Town,2010,7.5,"ben affleck ben affleck rebecca hall jon hamm jeremi renner crime, drama, thriller a profici group of thiev rob a bank and hold an assist manag hostage. thing begin to get complic when one of the crew member fall in love with her."
4889,4889,Suzanne's Career,1963,6.8,"éric rohmer catherin sée philipp beuzen christian charrièr dian wilkinson drama, romanc the friendship of bertrand and guillaum is complic when the woman guillaum begin to pursu a charm girl name suzanne."
4890,4890,The End of the Tour,2015,7.2,"jame ponsoldt jason segel jess eisenberg anna chlumski mami gummer biography, drama the stori of the five-day interview between roll stone report david lipski and acclaim novelist david foster wallace, which took place right after the 1996 public of wallace' groundbreak epic novel, 'infinit jest.'"
4891,4891,Rams,2015,7.2,"grímur hákonarson sigurður sigurjónsson theodór júlíusson charlott bøving jón benónýsson drama in a remot iceland farm valley, two brother who haven't spoken in 40 year have to come togeth in order to save what' dearest to them - their sheep."
4892,4892,Insomnia,2002,7.2,"christoph nolan al pacino robin william hilari swank martin donovan drama, mystery, thriller two lo angel homicid detect are dispatch to a northern town where the sun doesn't set to investig the method murder of a local teen."
4893,4893,Marshland,2014,7.2,"alberto rodríguez javier gutiérrez raúl arévalo maría varod perico cervant crime, mystery, thriller two cop lost in the deep south of spain. one serial killer to catch. a lot of secret and lie to disclose."
4894,4894,Android Kunjappan Ver 5.25,2019,8,"ratheesh balakrishnan poduv soubin shahir suraj venjaramoodu kendi zirdo saiju kurup comedy, drama, sci-fi stori of a conventional, conserv small town villag and hi son who ha to move away from home due to hi profession. their relationship get an endear twist when an ai humanoid enter their live and fill in their emptiness."
4895,4895,Tetris,2023,7.4,"jon s. baird taron egerton mara huf mile barrow rick yune biography, drama, histori the stori of how one of the world' most popular video game found it way to player around the globe. businessman <a href=""/name/nm0736904"">henk rogers</a> and tetri inventor <a href=""/name/nm0668610"">alexey pazhitnov</a> join forc in the ussr, risk it all to bring it to the masses."
4896,4896,Atlantics,2019,6.7,"mati diop mame bineta sane amad mbow traor nicol sougou drama, fantasy, mysteri in a popular suburb of dakar, worker on the construct site of a futurist tower, without pay for months, decid to leav the countri by the ocean for a better future. among them is souleiman, the lover of ada, promis to another."
4897,4897,Regular Lovers,2005,6.8,"philipp garrel loui garrel clotild hesm julien luca eric rulliat drama, romanc 1968 and 1969 in pari dure and after the student and trade-union revolt. 20-year-old françoi is a poet dodg militari service. he take to the barricades, but won't throw a molotov ... <a href=""/title/tt0443844/plotsummary"">se full summary</a> »"
4898,4898,Querelle,1982,6.7,"rainer werner fassbind brad davi franco nero jeann moreau laurent malet drama a handsom sailor is drawn into a vortex of sibl rivalry, murder, and explos sexuality."
4899,4899,There's Always Tomorrow,1956,7.4,"dougla sirk barbara stanwyck fred macmurray joan bennett william reynold drama, romanc when a toy manufactur feel ignor and unappreci by hi wife and children, he begin to rekindl a past love when a former employe come back into hi life."
4900,4900,The Man from Snowy River,1982,7.2,"georg miller kirk dougla tom burlinson terenc donovan tommi dysart adventure, drama, romanc in 1880 australia, after young jim craig' father dies, he take a job at the harrison cattl ranch, where he is forc to becom a man."
4901,4901,Goodbye First Love,2011,6.7,"mia hansen-løv lola créton sebastian urzendowski magne-håvard brekk valéri bonneton drama, romanc a chronicl of the romanc between camil and sullivan, which begin dure their adolesc and pick up after sullivan' 8-year absenc from explor the world."
4902,4902,Life and a Day,2016,8.2,"saeed roustayi payman maadi navid mohammadzadeh parinaz izadyar shabnam moghadami drama somaieh, the youngest daughter of an indig family, is get marri and fear is overwhelm each and everi member of the famili regard how to overcom their difficulti after she' gone."
4903,4903,The Blue Elephant,2014,8,"marwan hame karim abdel aziz khale el-sawi nilli karim moham mamdouh crime, drama, horror while tri to help an inmat at the mental hospital, a psychotherapist unravel mysteri he never thought existed."
4904,4904,Jungle Fever,1991,6.6,"spike lee wesley snipe annabella sciorra spike lee ossi davi drama, romanc friend and famili of a marri black architect react in differ way to hi affair with an italian secretary."
4905,4905,Chocolat,1988,7.3,"clair deni isaach de bankolé giulia boschi françoi cluzet jean-claud adelin drama a french woman return to her childhood home in cameroon - formerli a coloni outpost - where she' flood by memories, particularli of protée, her servant."
4906,4906,Polisse,2011,7.3,"maïwenn karin viard joeystarr marina foï nicola duvauchel crime, drama a journalist cover polic assign to a juvenil divis enter into an affair with one of her subjects."
4907,4907,The Ghost Breakers,1940,7,"georg marshal bob hope paulett goddard richard carlson paul luka comedi a radio broadcaster, hi quak manserv and an heiress investig the mysteri of a haunt castl in cuba."
4908,4908,Looking,2016 TV Movie,7.5,"andrew haigh jonathan groff franki j. alvarez murray bartlett lauren weedman comedy, drama patrick return to san francisco in search of closur and resolut regard hi relationship with richi and kevin."
4909,4909,Lakshya,2004,7.8,"farhan akhtar hrithik roshan preiti g zinta amitabh bachchan om puri action, drama, romanc an aimless, jobless, irrespons grown man join the armi and matur into a battlefield hero."
4910,4910,Death of a Salesman,1985 TV Movie,7.2,volker schlöndorff dustin hoffman kate reid john malkovich stephen lang drama an age travel salesman recogn the empti of hi life and tri to fix it.
4911,4911,Avatar: The Way of Water,2022,7.6,"jame cameron sam worthington zoe saldana sigourney weaver stephen lang action, adventure, fantasi jake sulli live with hi newfound famili form on the extrasolar moon pandora. onc a familiar threat return to finish what wa previous started, jake must work with neytiri and the armi of the na'vi race to protect their home."
